crm_id,deal_name,company_name,stage,amount,days_stalled,rep_touchpoints,client_engagement_index,calculated_flight_risk,predicted_cycle_days,est_days_left,flight_risk_pct,crm_source
507486001357,Griffin Group - Q3 License,Griffin Group,appointmentscheduled,42400.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507494953169,Barton-Chapman - Q3 License,Barton-Chapman,qualifiedtobuy,63700.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507469645007,"Hernandez, Cuevas and Webb - Q3 License","Hernandez, Cuevas and Webb",presentationscheduled,13100.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507518467279,Perry-Nixon - Q3 License,Perry-Nixon,appointmentscheduled,43400.0,1,0,0.48,4.0,9.0,8.0,4.0,hubspot
507494953173,Bailey LLC - Q3 License,Bailey LLC,appointmentscheduled,58500.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507518467284,Mueller-Boyd - Q3 License,Mueller-Boyd,appointmentscheduled,5400.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507532220662,Alvarez-Kim - Q3 License,Alvarez-Kim,decisionmakerboughtin,27500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507514907834,"Thompson, Moore and Castro - Q3 License","Thompson, Moore and Castro",contractsent,16900.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507539155172,Hall-Sullivan - Q3 License,Hall-Sullivan,qualifiedtobuy,16800.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507562415298,Lopez Ltd - Q3 License,Lopez Ltd,appointmentscheduled,27200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507551549687,Foster-Mclaughlin - Q3 License,Foster-Mclaughlin,appointmentscheduled,14500.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507473281224,Cole Group - Q3 License,Cole Group,presentationscheduled,58300.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507560574185,Smith-Lewis - Q3 License,Smith-Lewis,contractsent,22100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507494953193,Goodwin-Stokes - Q3 License,Goodwin-Stokes,presentationscheduled,5000.0,1,0,0.48,15.7,8.0,7.0,15.7,hubspot
507539155180,Diaz and Sons - Q3 License,Diaz and Sons,presentationscheduled,13000.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507507807475,Wilson-Lambert - Q3 License,Wilson-Lambert,appointmentscheduled,8100.0,1,0,0.48,10.1,8.0,7.0,10.1,hubspot
507511357652,Rose-Fowler - Q3 License,Rose-Fowler,appointmentscheduled,11000.0,1,0,0.48,2.4,8.0,7.0,2.4,hubspot
507562415328,Powers LLC - Q3 License,Powers LLC,appointmentscheduled,18300.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507478783223,"Price, Carlson and Andrews - Q3 License","Price, Carlson and Andrews",qualifiedtobuy,20600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507494954228,Lopez-Reid - Q3 License,Lopez-Reid,appointmentscheduled,17100.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507576392899,Burns and Sons - Q3 License,Burns and Sons,qualifiedtobuy,7300.0,1,0,0.48,12.8,8.0,7.0,12.8,hubspot
507583594706,Edwards Group - Q3 License,Edwards Group,contractsent,21800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507502236870,"Brown, Howard and Smith - Q3 License","Brown, Howard and Smith",appointmentscheduled,33700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507547982056,Lee Group - Q3 License,Lee Group,decisionmakerboughtin,27500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507486002385,Mckinney-Wallace - Q3 License,Mckinney-Wallace,qualifiedtobuy,14000.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507562415347,Miller Inc - Q3 License,Miller Inc,contractsent,48400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507469645049,Carter LLC - Q3 License,Carter LLC,appointmentscheduled,10400.0,1,0,0.48,2.4,9.0,8.0,2.4,hubspot
507547982061,Medina and Sons - Q3 License,Medina and Sons,decisionmakerboughtin,55300.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507572938975,Cunningham-Barton - Q3 License,Cunningham-Barton,qualifiedtobuy,13300.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507528697018,Dunn-Wilson - Q3 License,Dunn-Wilson,qualifiedtobuy,16300.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507541024988,Adams PLC - Q3 License,Adams PLC,qualifiedtobuy,9200.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507486002395,Weaver-Sherman - Q3 License,Weaver-Sherman,appointmentscheduled,19900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507502236878,"Greer, Potter and Evans - Q3 License","Greer, Potter and Evans",qualifiedtobuy,44900.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507486002398,Cole LLC - Q3 License,Cole LLC,qualifiedtobuy,65000.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507478785271,Gonzales Inc - Q3 License,Gonzales Inc,presentationscheduled,45100.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507487787213,Clark Ltd - Q3 License,Clark Ltd,qualifiedtobuy,12300.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507572938985,Li Inc - Q3 License,Li Inc,presentationscheduled,86200.0,1,0,0.48,3.8,9.0,8.0,3.8,hubspot
507578317011,Werner-Carter - Q3 License,Werner-Carter,decisionmakerboughtin,60800.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507509602511,"Adams, Hodge and Duke - Q3 License","Adams, Hodge and Duke",appointmentscheduled,60700.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507555173571,"Ochoa, Taylor and Brady - Q3 License","Ochoa, Taylor and Brady",contractsent,128500.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507487787229,Sellers-Riddle - Q3 License,Sellers-Riddle,presentationscheduled,21400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507580083400,"Martinez, Cline and Wright - Q3 License","Martinez, Cline and Wright",contractsent,52600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507478786250,Burns-Ray - Q3 License,Burns-Ray,presentationscheduled,18100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507583595722,Robertson-Ramirez - Q3 License,Robertson-Ramirez,presentationscheduled,52600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507447517401,Gibson-Freeman - Q3 License,Gibson-Freeman,decisionmakerboughtin,6600.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507583595726,"Smith, Schroeder and Oconnor - Q3 License","Smith, Schroeder and Oconnor",qualifiedtobuy,22100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507447517407,Flynn Group - Q3 License,Flynn Group,contractsent,34500.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507516817600,Donaldson and Sons - Q3 License,Donaldson and Sons,appointmentscheduled,41800.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507478786268,Adams-Clayton - Q3 License,Adams-Clayton,qualifiedtobuy,35500.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507564137719,Kelley-Anderson - Q3 License,Kelley-Anderson,decisionmakerboughtin,82700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507494955229,Kramer-Shannon - Q3 License,Kramer-Shannon,appointmentscheduled,13900.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507564137721,Williams Ltd - Q3 License,Williams Ltd,appointmentscheduled,17300.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507549869244,Smith-Noble - Q3 License,Smith-Noble,presentationscheduled,16000.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507458380021,Alexander Inc - Q3 License,Alexander Inc,qualifiedtobuy,57800.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507604335814,Harris-Barker - Q3 License,Harris-Barker,presentationscheduled,61100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507560576197,Khan LLC - Q3 License,Khan LLC,qualifiedtobuy,42700.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507500561643,Baxter LLC - Q3 License,Baxter LLC,appointmentscheduled,76600.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507604335822,Pena LLC - Q3 License,Pena LLC,contractsent,11600.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507458380994,Watson Ltd - Q3 License,Watson Ltd,presentationscheduled,112800.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507491308776,Barber-Fischer - Q3 License,Barber-Fischer,qualifiedtobuy,100600.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507581888754,Rios-Padilla - Q3 License,Rios-Padilla,qualifiedtobuy,53600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507516817629,Lewis Inc - Q3 License,Lewis Inc,decisionmakerboughtin,123700.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507539157182,Wheeler PLC - Q3 License,Wheeler PLC,appointmentscheduled,7900.0,1,0,0.48,10.1,8.0,7.0,10.1,hubspot
507475157217,"Wallace, Smith and Cooper - Q3 License","Wallace, Smith and Cooper",appointmentscheduled,19500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507518470346,Mcneil Group - Q3 License,Mcneil Group,appointmentscheduled,16500.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507507809521,Bishop and Sons - Q3 License,Bishop and Sons,contractsent,51900.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507560576230,Bell-Lewis - Q3 License,Bell-Lewis,presentationscheduled,37300.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507581889728,"Hernandez, Jenkins and Parks - Q3 License","Hernandez, Jenkins and Parks",decisionmakerboughtin,13500.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507560576233,Goodwin PLC - Q3 License,Goodwin PLC,appointmentscheduled,15100.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507494957274,"Cruz, Richmond and Edwards - Q3 License","Cruz, Richmond and Edwards",decisionmakerboughtin,80800.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507494959299,Wright PLC - Q3 License,Wright PLC,presentationscheduled,28800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507544443074,"Griffith, Mitchell and Pugh - Q3 License","Griffith, Mitchell and Pugh",qualifiedtobuy,21300.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507544443078,Abbott Ltd - Q3 License,Abbott Ltd,qualifiedtobuy,5900.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507541026020,Harris-Lawson - Q3 License,Harris-Lawson,decisionmakerboughtin,12600.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507535741144,Adkins LLC - Q3 License,Adkins LLC,contractsent,137200.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507511360710,Cruz-Allen - Q3 License,Cruz-Allen,qualifiedtobuy,34600.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507476916426,Peck-Anderson - Q3 License,Peck-Anderson,decisionmakerboughtin,10900.0,1,0,0.48,2.4,8.0,7.0,2.4,hubspot
507452907733,Best-Townsend - Q3 License,Best-Townsend,presentationscheduled,63000.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507491312886,Matthews Inc - Q3 License,Matthews Inc,presentationscheduled,30000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507551551712,Lewis-Livingston - Q3 License,Lewis-Livingston,decisionmakerboughtin,295000.0,1,0,0.48,3.2,8.0,7.0,3.2,hubspot
507549870278,"Herrera, Jensen and Ramirez - Q3 License","Herrera, Jensen and Ramirez",appointmentscheduled,25900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507514908895,Miller-Mccall - Q3 License,Miller-Mccall,appointmentscheduled,55100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507494960317,"Walters, Davenport and Becker - Q3 License","Walters, Davenport and Becker",presentationscheduled,16500.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507475160256,"Ashley, Allen and Sanchez - Q3 License","Ashley, Allen and Sanchez",decisionmakerboughtin,35700.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507547985113,Wilson-Salazar - Q3 License,Wilson-Salazar,presentationscheduled,6700.0,1,0,0.48,20.8,8.0,7.0,20.8,hubspot
507581890771,"Yang, Wilson and Zimmerman - Q3 License","Yang, Wilson and Zimmerman",appointmentscheduled,48200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507473283272,Brady LLC - Q3 License,Brady LLC,qualifiedtobuy,69300.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507532224713,"Tanner, Wise and Johnson - Q3 License","Tanner, Wise and Johnson",qualifiedtobuy,39900.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507478789367,"Proctor, Burton and Crawford - Q3 License","Proctor, Burton and Crawford",appointmentscheduled,14700.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507544444125,Moore-Ayala - Q3 License,Moore-Ayala,qualifiedtobuy,76800.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507562420423,"Craig, Wilson and Yang - Q3 License","Craig, Wilson and Yang",decisionmakerboughtin,93800.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507507812544,Mora-White - Q3 License,Mora-White,contractsent,30800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507583599849,Tran Ltd - Q3 License,Tran Ltd,presentationscheduled,14400.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507565891801,"Rios, Walker and Wright - Q3 License","Rios, Walker and Wright",contractsent,76000.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507581891812,"Flores, Mckenzie and Duncan - Q3 License","Flores, Mckenzie and Duncan",qualifiedtobuy,50600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507578321086,Shaw Inc - Q3 License,Shaw Inc,qualifiedtobuy,140500.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507507812557,Cline-Ayala - Q3 License,Cline-Ayala,decisionmakerboughtin,35800.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507507812560,Murphy-Tran - Q3 License,Murphy-Tran,qualifiedtobuy,49900.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507560578271,Wood LLC - Q3 License,Wood LLC,appointmentscheduled,25000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507452908754,"Mueller, Stevenson and Sanchez - Q3 License","Mueller, Stevenson and Sanchez",appointmentscheduled,14800.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507458382054,Vargas-Snyder - Q3 License,Vargas-Snyder,decisionmakerboughtin,60200.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507458382057,Hernandez Group - Q3 License,Hernandez Group,presentationscheduled,14300.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507562420469,"Franco, Wiley and Tapia - Q3 License","Franco, Wiley and Tapia",appointmentscheduled,75800.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507509605614,"Acosta, Garcia and Moreno - Q3 License","Acosta, Garcia and Moreno",qualifiedtobuy,33100.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507494960360,Barnes Inc - Q3 License,Barnes Inc,qualifiedtobuy,31700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507516821694,Dawson Inc - Q3 License,Dawson Inc,presentationscheduled,46300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507528700102,Morse PLC - Q3 License,Morse PLC,appointmentscheduled,14900.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507549871321,"Miller, Davis and Anderson - Q3 License","Miller, Davis and Anderson",qualifiedtobuy,5300.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507581892797,Bates-Anderson - Q3 License,Bates-Anderson,presentationscheduled,8500.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507520276710,Haynes-Moss - Q3 License,Haynes-Moss,decisionmakerboughtin,22800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507547986133,Taylor PLC - Q3 License,Taylor PLC,appointmentscheduled,18000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507511361765,"Howard, Townsend and Hayes - Q3 License","Howard, Townsend and Hayes",appointmentscheduled,5000.0,1,0,0.48,15.7,8.0,7.0,15.7,hubspot
507583600872,Baker-Wilson - Q3 License,Baker-Wilson,appointmentscheduled,82600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507491314876,Aguirre LLC - Q3 License,Aguirre LLC,presentationscheduled,39000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507514909931,Hernandez-Dawson - Q3 License,Hernandez-Dawson,presentationscheduled,12600.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507509607626,Foster-Williams - Q3 License,Foster-Williams,presentationscheduled,113700.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507560580297,Green-Ewing - Q3 License,Green-Ewing,appointmentscheduled,14000.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507541028070,Crane Group - Q3 License,Crane Group,appointmentscheduled,11800.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507509607655,Martinez Inc - Q3 License,Martinez Inc,appointmentscheduled,39000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507447520454,Parks-Pace - Q3 License,Parks-Pace,decisionmakerboughtin,14000.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507486009570,Johnson Inc - Q3 License,Johnson Inc,qualifiedtobuy,13100.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507516822719,Orr Group - Q3 License,Orr Group,contractsent,71700.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507547987139,Davis LLC - Q3 License,Davis LLC,appointmentscheduled,69500.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507475161325,Williams Group - Q3 License,Williams Group,decisionmakerboughtin,45500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507475161329,Jackson PLC - Q3 License,Jackson PLC,appointmentscheduled,39700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507507815641,Reyes Group - Q3 License,Reyes Group,qualifiedtobuy,29700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507585258745,Gomez and Sons - Q3 License,Gomez and Sons,presentationscheduled,11600.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507551553755,Ramirez-Stephenson - Q3 License,Ramirez-Stephenson,decisionmakerboughtin,42600.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507520278775,Mendez PLC - Q3 License,Mendez PLC,appointmentscheduled,157800.0,1,0,0.48,3.7,7.0,6.0,3.7,hubspot
507507815656,Andrade-Mendoza - Q3 License,Andrade-Mendoza,qualifiedtobuy,22300.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507478792427,Ramirez and Sons - Q3 License,Ramirez and Sons,contractsent,41500.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507491316941,Gonzalez-Wilkerson - Q3 License,Gonzalez-Wilkerson,appointmentscheduled,28500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507518472441,"Wright, Mcknight and Stephens - Q3 License","Wright, Mcknight and Stephens",contractsent,13600.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507502242038,Mayo Ltd - Q3 License,Mayo Ltd,appointmentscheduled,72900.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507475162331,Castillo-Harrington - Q3 License,Castillo-Harrington,presentationscheduled,190200.0,1,0,0.48,3.2,7.0,6.0,3.2,hubspot
507458386120,Durham-Shaw - Q3 License,Durham-Shaw,qualifiedtobuy,34800.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507565894850,"Robinson, Huang and Osborne - Q3 License","Robinson, Huang and Osborne",qualifiedtobuy,8600.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507541029094,Garcia Ltd - Q3 License,Garcia Ltd,appointmentscheduled,43500.0,1,0,0.48,4.0,9.0,8.0,4.0,hubspot
507516822760,Adams Ltd - Q3 License,Adams Ltd,decisionmakerboughtin,29700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507504053462,Gallagher and Sons - Q3 License,Gallagher and Sons,appointmentscheduled,18600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507576398010,"Bradford, Salinas and Kelly - Q3 License","Bradford, Salinas and Kelly",qualifiedtobuy,12400.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507578325209,Drake-Wolfe - Q3 License,Drake-Wolfe,contractsent,61800.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507581894865,"Johnson, Haynes and Meza - Q3 License","Johnson, Haynes and Meza",decisionmakerboughtin,8600.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507520279767,"Thomas, Vaughan and Copeland - Q3 License","Thomas, Vaughan and Copeland",qualifiedtobuy,106100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507509609661,Weaver-Thompson - Q3 License,Weaver-Thompson,qualifiedtobuy,47100.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507520279774,"Robinson, Fox and Smith - Q3 License","Robinson, Fox and Smith",appointmentscheduled,91100.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507583602922,Brown-Hernandez - Q3 License,Brown-Hernandez,presentationscheduled,10000.0,1,0,0.48,3.4,9.0,8.0,3.4,hubspot
507509609677,Yu-Brooks - Q3 License,Yu-Brooks,qualifiedtobuy,44500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507604341966,"Foster, Garcia and Turner - Q3 License","Foster, Garcia and Turner",qualifiedtobuy,125100.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507487795409,Daugherty Ltd - Q3 License,Daugherty Ltd,qualifiedtobuy,52300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507528701143,Conner-Yu - Q3 License,Conner-Yu,appointmentscheduled,24500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507604341977,"Stewart, Mann and Hoffman - Q3 License","Stewart, Mann and Hoffman",qualifiedtobuy,13100.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507469652179,"Phillips, Thompson and Smith - Q3 License","Phillips, Thompson and Smith",presentationscheduled,109400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507560582392,"Fry, Myers and Gamble - Q3 License","Fry, Myers and Gamble",presentationscheduled,23700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507532227829,"Johnson, Guzman and Mccall - Q3 License","Johnson, Guzman and Mccall",appointmentscheduled,106100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507516823772,Reed LLC - Q3 License,Reed LLC,appointmentscheduled,26600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507562424507,"Santiago, Daniel and Rogers - Q3 License","Santiago, Daniel and Rogers",presentationscheduled,22600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507509609691,"Jones, Scott and Rodriguez - Q3 License","Jones, Scott and Rodriguez",qualifiedtobuy,41900.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507549874365,Bell-Bennett - Q3 License,Bell-Bennett,appointmentscheduled,18500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507514911944,Kramer-Lane - Q3 License,Kramer-Lane,decisionmakerboughtin,26000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507528701155,"Perez, Hayes and Lloyd - Q3 License","Perez, Hayes and Lloyd",presentationscheduled,31700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507500565730,Phillips LLC - Q3 License,Phillips LLC,qualifiedtobuy,5400.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507547989208,Lynn-Jones - Q3 License,Lynn-Jones,presentationscheduled,42900.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507516823784,Barron and Sons - Q3 License,Barron and Sons,contractsent,13600.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507518474429,Wheeler-Austin - Q3 License,Wheeler-Austin,appointmentscheduled,7700.0,1,0,0.48,10.8,8.0,7.0,10.8,hubspot
507518474432,"Martin, Preston and Moore - Q3 License","Martin, Preston and Moore",appointmentscheduled,10100.0,1,0,0.48,3.4,9.0,8.0,3.4,hubspot
507514911954,Rivera and Sons - Q3 License,Rivera and Sons,qualifiedtobuy,16900.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507511364809,Terry-Bowen - Q3 License,Terry-Bowen,qualifiedtobuy,141900.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507509609715,"Fernandez, Guerrero and Evans - Q3 License","Fernandez, Guerrero and Evans",appointmentscheduled,19500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507565894891,"Larsen, Hernandez and Ward - Q3 License","Larsen, Hernandez and Ward",appointmentscheduled,34300.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507478794437,"Greene, Gonzalez and Johnson - Q3 License","Greene, Gonzalez and Johnson",qualifiedtobuy,33000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507473287388,Little Inc - Q3 License,Little Inc,appointmentscheduled,27900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507544451312,Anthony-Parker - Q3 License,Anthony-Parker,appointmentscheduled,11400.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507502243063,Watson Group - Q3 License,Watson Group,qualifiedtobuy,7700.0,1,0,0.48,10.8,8.0,7.0,10.8,hubspot
507604342977,Lopez-Williams - Q3 License,Lopez-Williams,appointmentscheduled,13100.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507549874408,Marshall-Perez - Q3 License,Marshall-Perez,qualifiedtobuy,23800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507511364825,Elliott-Hernandez - Q3 License,Elliott-Hernandez,appointmentscheduled,13700.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507473287396,"Contreras, Miller and Cooper - Q3 License","Contreras, Miller and Cooper",appointmentscheduled,44600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507520280819,"Gutierrez, Avila and Perez - Q3 License","Gutierrez, Avila and Perez",presentationscheduled,16600.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507487796428,Randall PLC - Q3 License,Randall PLC,qualifiedtobuy,168100.0,1,0,0.48,3.7,7.0,6.0,3.7,hubspot
507502244036,Sheppard-Mcdaniel - Q3 License,Sheppard-Mcdaniel,presentationscheduled,77100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507518474455,Armstrong-Young - Q3 License,Armstrong-Young,qualifiedtobuy,35200.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507500566726,"Byrd, Oliver and Martinez - Q3 License","Byrd, Oliver and Martinez",decisionmakerboughtin,18900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507528703214,Thompson-Joyce - Q3 License,Thompson-Joyce,qualifiedtobuy,15500.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507502244044,Stokes and Sons - Q3 License,Stokes and Sons,qualifiedtobuy,31700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507504055489,Henderson Ltd - Q3 License,Henderson Ltd,presentationscheduled,59200.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
